"year","month","brand","model","value"
2023,9,"FIAT","500",4621
2023,9,"FIAT","DOBLO",2
2023,9,"FIAT","DUCATO",1307
2023,9,"FIAT","PANDA",272
2023,9,"FIAT","TIPO",65
2023,9,"FIAT","ULYSSE",
2023,9,"FORD","ECOSPORT",49
2023,9,"FORD","EXPLORER",3
2023,9,"FORD","FIESTA",774
2023,9,"FORD","FOCUS",1862
2023,9,"FORD","GALAXY",52
2023,9,"FORD","KUGA",2392
2023,9,"FORD","MONDEO",2
2023,9,"FORD","MUSTANG",30
2023,9,"FORD","MUSTANG MACH-E",224
2023,9,"FORD","PUMA",1753
2023,9,"FORD","S-MAX",91
2023,9,"FORD","TRANSIT CONNECT",312
2023,9,"FORD","TRANSIT, TOURNEO",1739
2023,9,"GWM","COFFEE 01",
2023,9,"GWM","FUNKY CAT",329
2023,9,"HONDA","CIVIC",109
2023,9,"HONDA","CR-V",143
2023,9,"HONDA","E",
2023,9,"HONDA","E:NY1",9
2023,9,"HONDA","HR-V",208
2023,9,"HONDA","JAZZ",135
2023,9,"HONDA","ZR-V",78
2023,9,"HYUNDAI","BAYON",216
2023,9,"HYUNDAI","G70",6
2023,9,"HYUNDAI","G80",4
2023,9,"HYUNDAI","GV60",12
2023,9,"HYUNDAI","GV70",31
2023,9,"HYUNDAI","GV80",9
2023,9,"HYUNDAI","I 10",629
2023,9,"HYUNDAI","I 20",1208
2023,9,"HYUNDAI","I 30",969
2023,9,"HYUNDAI","IONIQ",
2023,9,"HYUNDAI","IONIQ5",612
2023,9,"HYUNDAI","IONIQ6",263
2023,9,"HYUNDAI","KONA",1046
2023,9,"HYUNDAI","NEXO",
2023,9,"HYUNDAI","SANTA FE",215
2023,9,"HYUNDAI","STARIA",265
2023,9,"HYUNDAI","TUCSON",1634
2023,9,"INEOS","GRENADIER",120
2023,9,"IVECO","DAILY",61
2023,9,"JAGUAR","E-PACE",66
2023,9,"JAGUAR","F-PACE",114
2023,9,"JAGUAR","F-TYPE",33
2023,9,"JAGUAR","I-PACE",17
2023,9,"JAGUAR","XE",16
2023,9,"JAGUAR","XF",13
2023,9,"JEEP","AVENGER",791
2023,9,"JEEP","COMPASS",281
2023,9,"JEEP","GRAND CHEROKEE",32
2023,9,"JEEP","RENEGADE",241
2023,9,"JEEP","WRANGLER",38
2023,9,"KIA","CEED",1290
2023,9,"KIA","EV6",572
2023,9,"KIA","NIRO",401
2023,9,"KIA","PICANTO",862
2023,9,"KIA","RIO",154
2023,9,"KIA","SORENTO",684
2023,9,"KIA","SOUL",35
2023,9,"KIA","SPORTAGE",1049
2023,9,"KIA","STINGER",13
2023,9,"KIA","STONIC",316
2023,9,"LADA","NIVA",5
2023,9,"LAMBORGHINI","URUS",30
2023,9,"LAND ROVER","DEFENDER",307
2023,9,"LAND ROVER","DISCOVERY",60
2023,9,"LAND ROVER","DISCOVERY SPORT",90
2023,9,"LAND ROVER","RANGE ROVER",144
2023,9,"LAND ROVER","RANGE ROVER EVOQUE",217
2023,9,"LAND ROVER","RANGE ROVER SPORT",162
2023,9,"LAND ROVER","RANGE ROVER VELAR",154
2023,9,"LEXUS","ES",42
2023,9,"LEXUS","LC",
2023,9,"LEXUS","NX",91
2023,9,"LEXUS","RX",136
2023,9,"LEXUS","RZ",10
2023,9,"LEXUS","UX",66
2023,9,"LOTUS","ELETRE",12
2023,9,"LOTUS","EMIRA",11
2023,9,"LUCID","AIR",11
2023,9,"LYNK & CO","01",149
2023,9,"MAN","TGE",80
2023,9,"MASERATI","GHIBLI",7
2023,9,"MASERATI","GRANTURISMO",3
2023,9,"MASERATI","GRECALE",32
2023,9,"MASERATI","LEVANTE",6
2023,9,"MAXUS","MIFA 9",1
2023,9,"MAZDA","2",576
2023,9,"MAZDA","3",434
2023,9,"MAZDA","6",359
2023,9,"MAZDA","CX-5",1176
2023,9,"MAZDA","CX-30",1060
2023,9,"MAZDA","CX-60",878
2023,9,"MAZDA","MX-5",135
2023,9,"MAZDA","MX-30",144
2023,9,"MERCEDES","A-KLASSE",1035
2023,9,"MERCEDES","AMG GT",57
2023,9,"MERCEDES","B-KLASSE",671
2023,9,"MERCEDES","C-KLASSE",3121
2023,9,"MERCEDES","CITAN",405
2023,9,"MERCEDES","CLA-KLASSE",1657
2023,9,"MERCEDES","CLE",18
2023,9,"MERCEDES","CLS",123
2023,9,"MERCEDES","E-KLASSE",2198
2023,9,"MERCEDES","E-KLASSE COUPE",233
2023,9,"MERCEDES","G-KLASSE",418
2023,9,"MERCEDES","GL-KLASSE, GLS",101
2023,9,"MERCEDES","GLA",1813
2023,9,"MERCEDES","GLB",1401
2023,9,"MERCEDES","GLK, GLC",3791
2023,9,"MERCEDES","ML-KLASSE, GLE",984
2023,9,"MERCEDES","S-KLASSE",558
2023,9,"MERCEDES","SL",135
2023,9,"MERCEDES","SPRINTER",615
2023,9,"MERCEDES","V-KLASSE",1198
2023,9,"MERCEDES","VITO",582
2023,9,"MG ROEWE","4",539
2023,9,"MG ROEWE","5",58
2023,9,"MG ROEWE","MARVEL",17
2023,9,"MG ROEWE","RX6",11
2023,9,"MG ROEWE","ZS",152
2023,9,"MINI","MINI",3517
2023,9,"MITSUBISHI","ASX",319
2023,9,"MITSUBISHI","ECLIPSE CROSS",208
2023,9,"MITSUBISHI","MIRAGE, SPACE STAR",1571
2023,9,"MORGAN",,5
2023,9,"NIO","EL6",22
2023,9,"NIO","EL7",15
2023,9,"NIO","ET5",17
2023,9,"NIO","ET7",23
2023,9,"NISSAN","ARIYA",97
2023,9,"NISSAN","JUKE",345
2023,9,"NISSAN","LEAF",177
2023,9,"NISSAN","MICRA",1
2023,9,"NISSAN","PRIMASTAR",33
2023,9,"NISSAN","QASHQAI",1358
2023,9,"NISSAN","TOWNSTAR",207
2023,9,"NISSAN","X-TRAIL",645
2023,9,"OPEL","ASTRA",2192
2023,9,"OPEL","COMBO",88
2023,9,"OPEL","CORSA",5508
2023,9,"OPEL","CROSSLAND X",1541
2023,9,"OPEL","GRANDLAND X",1948
2023,9,"OPEL","INSIGNIA",6
2023,9,"OPEL","MOKKA",2530
2023,9,"OPEL","VIVARO",17
2023,9,"OPEL","ZAFIRA LIFE",238
2023,9,"PEUGEOT","208",1353
2023,9,"PEUGEOT","308",468
2023,9,"PEUGEOT","408",77
2023,9,"PEUGEOT","508",223
2023,9,"PEUGEOT","2008",1082
2023,9,"PEUGEOT","3008",1066
2023,9,"PEUGEOT","5008",484
2023,9,"PEUGEOT","BOXER",163
2023,9,"PEUGEOT","EXPERT",41
2023,9,"PEUGEOT","RIFTER",84
2023,9,"POLESTAR","2",506
2023,9,"PORSCHE","911",501
2023,9,"PORSCHE","BOXSTER",84
2023,9,"PORSCHE","CAYENNE",575
2023,9,"PORSCHE","CAYMAN",79
2023,9,"PORSCHE","MACAN",510
2023,9,"PORSCHE","PANAMERA",125
2023,9,"PORSCHE","TAYCAN",338
2023,9,"RENAULT","ARKANA",473
2023,9,"RENAULT","AUSTRAL",608
2023,9,"RENAULT","CAPTUR",914
2023,9,"RENAULT","CLIO",957
2023,9,"RENAULT","ESPACE",119
2023,9,"RENAULT","KANGOO",394
2023,9,"RENAULT","KOLEOS",75
2023,9,"RENAULT","MASTER",4
2023,9,"RENAULT","MEGANE",558
2023,9,"RENAULT","SCENIC",44
2023,9,"RENAULT","TRAFIC",175
2023,9,"RENAULT","TWINGO",718
2023,9,"RENAULT","ZOE",65
2023,9,"ROLLS ROYCE","CULLINAN",12
2023,9,"SEAT","ALHAMBRA",2
2023,9,"SEAT","ARONA",1289
2023,9,"SEAT","ATECA",2172
2023,9,"SEAT","BORN",974
2023,9,"SEAT","FORMENTOR",2699
2023,9,"SEAT","IBIZA",864
2023,9,"SEAT","LEON",2652
2023,9,"SEAT","TARRACO",865
2023,9,"SKODA","ENYAQ",1137
2023,9,"SKODA","FABIA",1881
2023,9,"SKODA","KAMIQ",1444
2023,9,"SKODA","KAROQ",1238
2023,9,"SKODA","KODIAQ",1941
2023,9,"SKODA","OCTAVIA",3265
2023,9,"SKODA","SCALA",769
2023,9,"SKODA","SUPERB",1079
2023,9,"SMART","1",435
2023,9,"SMART","FORFOUR",
2023,9,"SMART","FORTWO",384
2023,9,"SSANGYONG","KORANDO",23
2023,9,"SSANGYONG","REXTON",32
2023,9,"SSANGYONG","TIVOLI",57
2023,9,"SSANGYONG","TORRES",47
2023,9,"SUBARU","BRZ",60
2023,9,"SUBARU","FORESTER",111
2023,9,"SUBARU","IMPREZA",12
2023,9,"SUBARU","OUTBACK",177
2023,9,"SUBARU","SOLTERRA",8
2023,9,"SUBARU","XV",137
2023,9,"SUZUKI","ACROSS",18
2023,9,"SUZUKI","IGNIS",798
2023,9,"SUZUKI","JIMNY",1
2023,9,"SUZUKI","SWACE",49
2023,9,"SUZUKI","SWIFT",697
2023,9,"SUZUKI","SX4",357
2023,9,"SUZUKI","VITARA",932
2023,9,"TESLA","MODEL 3",130
2023,9,"TESLA","MODEL S",110
2023,9,"TESLA","MODEL X",55
2023,9,"TESLA","MODEL Y",3921
2023,9,"TOYOTA","AYGO",767
2023,9,"TOYOTA","BZ4",107
2023,9,"TOYOTA","C-HR",601
2023,9,"TOYOTA","CAMRY",5
2023,9,"TOYOTA","COROLLA",1020
2023,9,"TOYOTA","GR 86",129
2023,9,"TOYOTA","HIGHLANDER",7
2023,9,"TOYOTA","LANDCRUISER",50
2023,9,"TOYOTA","MIRAI",3
2023,9,"TOYOTA","PRIUS",41
2023,9,"TOYOTA","PROACE",349
2023,9,"TOYOTA","RAV 4",486
2023,9,"TOYOTA","SUPRA",21
2023,9,"TOYOTA","YARIS",2047
2023,9,"VOLVO","60",400
2023,9,"VOLVO","90",141
2023,9,"VOLVO","C40",96
2023,9,"VOLVO","XC40",726
2023,9,"VOLVO","XC60",1360
2023,9,"VOLVO","XC90",471
2023,9,"VW","ARTEON",856
2023,9,"VW","CADDY",1082
2023,9,"VW","CRAFTER",284
2023,9,"VW","GOLF",8738
2023,9,"VW","ID. BUZZ",403
2023,9,"VW","ID.3",712
2023,9,"VW","ID.4, ID.5",1265
2023,9,"VW","ID.7",31
2023,9,"VW","PASSAT",4671
2023,9,"VW","POLO",3241
2023,9,"VW","SHARAN",1
2023,9,"VW","T-CROSS",1913
2023,9,"VW","T-ROC",5969
2023,9,"VW","TAIGO",1342
2023,9,"VW","TIGUAN",5958
2023,9,"VW","TOUAREG",333
2023,9,"VW","TOURAN",1459
2023,9,"VW","TRANSPORTER",2038
2023,9,"VW","UP",1687
2023,10,"AIWAYS","U5",2
2023,10,"AIWAYS","U6",
2023,10,"ALFA ROMEO","GIULIA",260
2023,10,"ALFA ROMEO","STELVIO",139
2023,10,"ALFA ROMEO","TONALE",185
2023,10,"ALPINE","A110",35
2023,10,"ASTON MARTIN","DB11",2
2023,10,"ASTON MARTIN","DBX",25
2023,10,"ASTON MARTIN","V8",12
2023,10,"AUDI","A1",916
2023,10,"AUDI","A3",3212
2023,10,"AUDI","A4",3259
2023,10,"AUDI","A5",889
2023,10,"AUDI","A6",2353
2023,10,"AUDI","A7",228
2023,10,"AUDI","A8",244
2023,10,"AUDI","E-TRON GT",219
2023,10,"AUDI","Q2",1303
2023,10,"AUDI","Q3",2340
2023,10,"AUDI","Q4",1867
2023,10,"AUDI","Q5",1595
2023,10,"AUDI","Q7",241
2023,10,"AUDI","Q8",1428
2023,10,"AUDI","R8",15
2023,10,"AUDI","TT",383
2023,10,"BENTLEY","BENTAYGA",20
2023,10,"BENTLEY","CONTINENTAL",34
2023,10,"BMW","1ER",1548
2023,10,"BMW","2ER",1348
2023,10,"BMW","3ER",2720
2023,10,"BMW","4ER",2343
2023,10,"BMW","5ER",1491
2023,10,"BMW","6ER",22
2023,10,"BMW","7ER",231
2023,10,"BMW","8ER",54
2023,10,"BMW","IX",125
2023,10,"BMW","X1",2809
2023,10,"BMW","X2",274
2023,10,"BMW","X3",2819
2023,10,"BMW","X4",354
2023,10,"BMW","X5",1087
2023,10,"BMW","X6",242
2023,10,"BMW","X7",279
2023,10,"BMW","XM",95
2023,10,"BMW","Z4",141
2023,10,"BYD","ATTO 3",199
2023,10,"CADILLAC","ESCALADE",3
2023,10,"CADILLAC","XT4",8
2023,10,"CITROEN","BERLINGO",91
2023,10,"CITROEN","C3",1151
2023,10,"CITROEN","C4",1003
2023,10,"CITROEN","C5",877
2023,10,"CITROEN","JUMPER",529
2023,10,"CITROEN","JUMPY",75
2023,10,"DACIA","DUSTER",888
2023,10,"DACIA","JOGGER",1027
2023,10,"DACIA","SANDERO",2451
2023,10,"DACIA","SPRING",1280
2023,10,"DS","DS3",8
2023,10,"DS","DS4",47
2023,10,"DS","DS7 CROSSBACK",98
2023,10,"DS","DS9",2
2023,10,"FERRARI","296",26
2023,10,"FERRARI","F8",5
2023,10,"FERRARI","PORTOFINO",9
2023,10,"FERRARI","PUROSANGUE",8
2023,10,"FERRARI","ROMA",12
2023,10,"FERRARI","SF90",27
2023,10,"FIAT","500",5401
2023,10,"FIAT","600",7
2023,10,"FIAT","DOBLO",5
2023,10,"FIAT","DUCATO",1247
2023,10,"FIAT","PANDA",215
2023,10,"FIAT","TIPO",68
2023,10,"FIAT","ULYSSE",1
2023,10,"FISKER","OCEAN",96
2023,10,"FORD","ECOSPORT",30
2023,10,"FORD","EXPLORER",3
2023,10,"FORD","FIESTA",1697
2023,10,"FORD","FOCUS",1574
2023,10,"FORD","GALAXY",21
2023,10,"FORD","KUGA",2096
2023,10,"FORD","MONDEO",
2023,10,"FORD","MUSTANG",39
2023,10,"FORD","MUSTANG MACH-E",182
2023,10,"FORD","PUMA",1638
2023,10,"FORD","S-MAX",75
2023,10,"FORD","TRANSIT CONNECT",253
2023,10,"FORD","TRANSIT, TOURNEO",1185
2023,10,"GWM","COFFEE 01",
2023,10,"GWM","COFFEE 02",25
2023,10,"GWM","FUNKY CAT",411
2023,10,"HONDA","CIVIC",159
2023,10,"HONDA","CR-V",126
2023,10,"HONDA","E",2
2023,10,"HONDA","E:NY1",21
2023,10,"HONDA","HR-V",209
2023,10,"HONDA","JAZZ",129
2023,10,"HONDA","ZR-V",69
2023,10,"HYUNDAI","BAYON",291
2023,10,"HYUNDAI","G70",17
2023,10,"HYUNDAI","G80",5
2023,10,"HYUNDAI","GV60",16
2023,10,"HYUNDAI","GV70",85
2023,10,"HYUNDAI","GV80",21
2023,10,"HYUNDAI","I 10",512
2023,10,"HYUNDAI","I 20",1030
2023,10,"HYUNDAI","I 30",1085
2023,10,"HYUNDAI","IONIQ",
2023,10,"HYUNDAI","IONIQ5",1044
2023,10,"HYUNDAI","IONIQ6",314
2023,10,"HYUNDAI","KONA",1358
2023,10,"HYUNDAI","NEXO",
2023,10,"HYUNDAI","SANTA FE",260
2023,10,"HYUNDAI","STARIA",316
2023,10,"HYUNDAI","TUCSON",2188
2023,10,"INEOS","GRENADIER",123
2023,10,"IVECO","DAILY",78
2023,10,"JAGUAR","E-PACE",90
2023,10,"JAGUAR","F-PACE",178
2023,10,"JAGUAR","F-TYPE",60
2023,10,"JAGUAR","I-PACE",22
2023,10,"JAGUAR","XE",19
2023,10,"JAGUAR","XF",16
2023,10,"JEEP","AVENGER",471
2023,10,"JEEP","COMPASS",264
2023,10,"JEEP","GRAND CHEROKEE",27
2023,10,"JEEP","RENEGADE",585
2023,10,"JEEP","WRANGLER",54
2023,10,"KIA","CEED",2172
2023,10,"KIA","EV6",605
2023,10,"KIA","EV9",33
2023,10,"KIA","NIRO",494
2023,10,"KIA","PICANTO",736
2023,10,"KIA","RIO",112
2023,10,"KIA","SORENTO",715
2023,10,"KIA","SOUL",25
2023,10,"KIA","SPORTAGE",1365
2023,10,"KIA","STINGER",12
2023,10,"KIA","STONIC",328
2023,10,"LADA","NIVA",4
2023,10,"LAMBORGHINI","URUS",41
2023,10,"LAND ROVER","DEFENDER",388
2023,10,"LAND ROVER","DISCOVERY",52
2023,10,"LAND ROVER","DISCOVERY SPORT",73
2023,10,"LAND ROVER","RANGE ROVER",143
2023,10,"LAND ROVER","RANGE ROVER EVOQUE",176
2023,10,"LAND ROVER","RANGE ROVER SPORT",162
2023,10,"LAND ROVER","RANGE ROVER VELAR",212
2023,10,"LEXUS","ES",30
2023,10,"LEXUS","LC",7
2023,10,"LEXUS","NX",80
2023,10,"LEXUS","RX",97
2023,10,"LEXUS","RZ",10
2023,10,"LEXUS","UX",54
2023,10,"LOTUS","ELETRE",28
2023,10,"LOTUS","EMIRA",9
2023,10,"LUCID","AIR",8
2023,10,"LYNK & CO","01",33
2023,10,"MAN","TGE",89
2023,10,"MASERATI","GHIBLI",2
2023,10,"MASERATI","GRANTURISMO",6
2023,10,"MASERATI","GRECALE",43
2023,10,"MASERATI","LEVANTE",3
2023,10,"MAXUS","MIFA 9",1
2023,10,"MAZDA","2",651
2023,10,"MAZDA","3",294
2023,10,"MAZDA","6",206
2023,10,"MAZDA","CX-5",810
2023,10,"MAZDA","CX-30",691
2023,10,"MAZDA","CX-60",548
2023,10,"MAZDA","MX-5",56
2023,10,"MAZDA","MX-30",200
2023,10,"MERCEDES","A-KLASSE",1804
2023,10,"MERCEDES","AMG GT",74
2023,10,"MERCEDES","B-KLASSE",706
2023,10,"MERCEDES","C-KLASSE",2842
2023,10,"MERCEDES","CITAN",517
2023,10,"MERCEDES","CLA-KLASSE",1353
2023,10,"MERCEDES","CLE",39
2023,10,"MERCEDES","CLS",27
2023,10,"MERCEDES","E-KLASSE",1972
2023,10,"MERCEDES","E-KLASSE COUPE",365
2023,10,"MERCEDES","G-KLASSE",568
2023,10,"MERCEDES","GL-KLASSE, GLS",129
2023,10,"MERCEDES","GLA",2487
2023,10,"MERCEDES","GLB",1056
2023,10,"MERCEDES","GLK, GLC",3794
2023,10,"MERCEDES","ML-KLASSE, GLE",951
2023,10,"MERCEDES","S-KLASSE",497
2023,10,"MERCEDES","SL",93
2023,10,"MERCEDES","SPRINTER",574
2023,10,"MERCEDES","V-KLASSE",1650
2023,10,"MERCEDES","VITO",608
2023,10,"MG ROEWE","4",1722
2023,10,"MG ROEWE","5",69
2023,10,"MG ROEWE","MARVEL",21
2023,10,"MG ROEWE","RX6",19
2023,10,"MG ROEWE","ZS",282
2023,10,"MINI","MINI",3307
2023,10,"MITSUBISHI","ASX",279
2023,10,"MITSUBISHI","ECLIPSE CROSS",143
2023,10,"MITSUBISHI","MIRAGE, SPACE STAR",1330
2023,10,"MORGAN",,6
2023,10,"NIO","EL6",17
2023,10,"NIO","EL7",54
2023,10,"NIO","ET5",84
2023,10,"NIO","ET7",134
2023,10,"NISSAN","ARIYA",160
2023,10,"NISSAN","JUKE",559
2023,10,"NISSAN","LEAF",194
2023,10,"NISSAN","MICRA",1
2023,10,"NISSAN","PRIMASTAR",21
2023,10,"NISSAN","QASHQAI",1351
2023,10,"NISSAN","TOWNSTAR",266
2023,10,"NISSAN","X-TRAIL",352
2023,10,"OPEL","ASTRA",2339
2023,10,"OPEL","COMBO",153
2023,10,"OPEL","CORSA",3741
2023,10,"OPEL","CROSSLAND X",1220
2023,10,"OPEL","GRANDLAND X",1473
2023,10,"OPEL","INSIGNIA",3
2023,10,"OPEL","MOKKA",2098
2023,10,"OPEL","MOVANO",29
2023,10,"OPEL","VIVARO",28
2023,10,"OPEL","ZAFIRA LIFE",261
2023,10,"PEUGEOT","208",568
2023,10,"PEUGEOT","308",486
2023,10,"PEUGEOT","408",41
2023,10,"PEUGEOT","508",188
2023,10,"PEUGEOT","2008",530
2023,10,"PEUGEOT","3008",826
2023,10,"PEUGEOT","5008",281
2023,10,"PEUGEOT","BOXER",146
2023,10,"PEUGEOT","EXPERT",28
2023,10,"PEUGEOT","RIFTER",54
2023,10,"POLESTAR","2",272
2023,10,"PORSCHE","911",667
2023,10,"PORSCHE","BOXSTER",69
2023,10,"PORSCHE","CAYENNE",743
2023,10,"PORSCHE","CAYMAN",41
2023,10,"PORSCHE","MACAN",615
2023,10,"PORSCHE","PANAMERA",126
2023,10,"PORSCHE","TAYCAN",416
2023,10,"RENAULT","ARKANA",463
2023,10,"RENAULT","AUSTRAL",482
2023,10,"RENAULT","CAPTUR",547
2023,10,"RENAULT","CLIO",577
2023,10,"RENAULT","ESPACE",105
2023,10,"RENAULT","KANGOO",585
2023,10,"RENAULT","KOLEOS",40
2023,10,"RENAULT","MASTER",13
2023,10,"RENAULT","MEGANE",705
2023,10,"RENAULT","SCENIC",70
2023,10,"RENAULT","TRAFIC",255
2023,10,"RENAULT","TWINGO",1025
2023,10,"RENAULT","ZOE",106
2023,10,"ROLLS ROYCE","CULLINAN",4
2023,10,"ROLLS ROYCE","SPECTRE",10
2023,10,"SEAT","ALHAMBRA",
2023,10,"SEAT","ARONA",897
2023,10,"SEAT","ATECA",1355
2023,10,"SEAT","BORN",1277
2023,10,"SEAT","FORMENTOR",2152
2023,10,"SEAT","IBIZA",741
2023,10,"SEAT","LEON",2254
2023,10,"SEAT","TARRACO",703
2023,10,"SKODA","ENYAQ",2579
2023,10,"SKODA","FABIA",1632
2023,10,"SKODA","KAMIQ",1306
2023,10,"SKODA","KAROQ",1468
2023,10,"SKODA","KODIAQ",1833
2023,10,"SKODA","OCTAVIA",3359
2023,10,"SKODA","SCALA",611
2023,10,"SKODA","SUPERB",1165
2023,10,"SMART","1",396
2023,10,"SMART","3",25
2023,10,"SMART","FORFOUR",
2023,10,"SMART","FORTWO",465
2023,10,"SSANGYONG","KORANDO",28
2023,10,"SSANGYONG","REXTON",30
2023,10,"SSANGYONG","TIVOLI",82
2023,10,"SSANGYONG","TORRES",18
2023,10,"SUBARU","BRZ",26
2023,10,"SUBARU","FORESTER",90
2023,10,"SUBARU","IMPREZA",12
2023,10,"SUBARU","OUTBACK",138
2023,10,"SUBARU","SOLTERRA",7
2023,10,"SUBARU","XV",104
2023,10,"SUZUKI","ACROSS",23
2023,10,"SUZUKI","IGNIS",608
2023,10,"SUZUKI","JIMNY",
2023,10,"SUZUKI","SWACE",64
2023,10,"SUZUKI","SWIFT",484
2023,10,"SUZUKI","SX4",132
2023,10,"SUZUKI","VITARA",411
2023,10,"TESLA","MODEL 3",1607
2023,10,"TESLA","MODEL S",65
2023,10,"TESLA","MODEL X",32
2023,10,"TESLA","MODEL Y",1649
2023,10,"TOYOTA","AYGO",996
2023,10,"TOYOTA","BZ4",82
2023,10,"TOYOTA","C-HR",817
2023,10,"TOYOTA","CAMRY",9
2023,10,"TOYOTA","COROLLA",1128
2023,10,"TOYOTA","GR 86",69
2023,10,"TOYOTA","HIGHLANDER",29
2023,10,"TOYOTA","LANDCRUISER",94
2023,10,"TOYOTA","MIRAI",3
2023,10,"TOYOTA","PRIUS",91
2023,10,"TOYOTA","PROACE",313
2023,10,"TOYOTA","RAV 4",551
2023,10,"TOYOTA","SUPRA",30
2023,10,"TOYOTA","YARIS",1939
2023,10,"VOLVO","60",525
2023,10,"VOLVO","90",126
2023,10,"VOLVO","C40",68
2023,10,"VOLVO","XC40",771
2023,10,"VOLVO","XC60",1632
2023,10,"VOLVO","XC90",412
2023,10,"VW","ARTEON",829
2023,10,"VW","CADDY",1010
2023,10,"VW","CRAFTER",180
2023,10,"VW","GOLF",5070
2023,10,"VW","ID. BUZZ",375
2023,10,"VW","ID.3",916
2023,10,"VW","ID.4, ID.5",1304
2023,10,"VW","ID.7",181
2023,10,"VW","PASSAT",4380
2023,10,"VW","POLO",3416
2023,10,"VW","SHARAN",
2023,10,"VW","T-CROSS",2173
2023,10,"VW","T-ROC",4377
2023,10,"VW","TAIGO",1441
2023,10,"VW","TIGUAN",4134
2023,10,"VW","TOUAREG",460
2023,10,"VW","TOURAN",1201
2023,10,"VW","TRANSPORTER",1853
2023,10,"VW","UP",1459
2023,11,"AIWAYS","U5",
2023,11,"AIWAYS","U6",
2023,11,"ALFA ROMEO","GIULIA",172
2023,11,"ALFA ROMEO","STELVIO",183
2023,11,"ALFA ROMEO","TONALE",147
2023,11,"ALPINE","A110",36
2023,11,"ASTON MARTIN","DB11",2
2023,11,"ASTON MARTIN","DBX",26
2023,11,"ASTON MARTIN","V8",8
2023,11,"AUDI","A1",1305
2023,11,"AUDI","A3",3234
2023,11,"AUDI","A4",3439
2023,11,"AUDI","A5",1028
2023,11,"AUDI","A6",2871
2023,11,"AUDI","A7",238
2023,11,"AUDI","A8",223
2023,11,"AUDI","E-TRON GT",190
2023,11,"AUDI","Q2",1496
2023,11,"AUDI","Q3",2164
2023,11,"AUDI","Q4",1640
2023,11,"AUDI","Q5",1462
2023,11,"AUDI","Q7",344
2023,11,"AUDI","Q8",1561
2023,11,"AUDI","R8",18
2023,11,"AUDI","TT",240
2023,11,"BENTLEY","BENTAYGA",21
2023,11,"BENTLEY","CONTINENTAL",33
2023,11,"BMW","1ER",2287
2023,11,"BMW","2ER",1730
2023,11,"BMW","3ER",2947
2023,11,"BMW","4ER",3155
2023,11,"BMW","5ER",1933
2023,11,"BMW","6ER",19
2023,11,"BMW","7ER",290
2023,11,"BMW","8ER",60
2023,11,"BMW","IX",622
2023,11,"BMW","X1",3534
2023,11,"BMW","X2",348
2023,11,"BMW","X3",2694
2023,11,"BMW","X4",347
2023,11,"BMW","X5",1128
2023,11,"BMW","X6",275
2023,11,"BMW","X7",271
2023,11,"BMW","XM",82
2023,11,"BMW","Z4",137
2023,11,"BYD","ATTO 3",288
2023,11,"BYD","DOLPHIN",17
2023,11,"CADILLAC","ESCALADE",8
2023,11,"CADILLAC","XT4",12
2023,11,"CITROEN","BERLINGO",67
2023,11,"CITROEN","C3",1045
2023,11,"CITROEN","C4",1103
2023,11,"CITROEN","C5",618
2023,11,"CITROEN","JUMPER",431
2023,11,"CITROEN","JUMPY",58
2023,11,"DACIA","DUSTER",1367
2023,11,"DACIA","JOGGER",1281
2023,11,"DACIA","SANDERO",1670
2023,11,"DACIA","SPRING",1089
2023,11,"DS","DS3",6
2023,11,"DS","DS4",61
2023,11,"DS","DS7 CROSSBACK",136
2023,11,"DS","DS9",3
2023,11,"FERRARI","296",17
2023,11,"FERRARI","F8",1
2023,11,"FERRARI","PORTOFINO",5
2023,11,"FERRARI","PUROSANGUE",17
2023,11,"FERRARI","ROMA",14
2023,11,"FERRARI","SF90",20
2023,11,"FIAT","500",3350
2023,11,"FIAT","600",158
2023,11,"FIAT","DOBLO",35
2023,11,"FIAT","DUCATO",1079
2023,11,"FIAT","PANDA",348
2023,11,"FIAT","TIPO",61
2023,11,"FIAT","ULYSSE",3
2023,11,"FISKER","OCEAN",84
2023,11,"FORD","ECOSPORT",25
2023,11,"FORD","EXPLORER",30
2023,11,"FORD","FIESTA",742
2023,11,"FORD","FOCUS",1753
2023,11,"FORD","GALAXY",36
2023,11,"FORD","KUGA",2252
2023,11,"FORD","MONDEO",3
2023,11,"FORD","MUSTANG",17
2023,11,"FORD","MUSTANG MACH-E",157
2023,11,"FORD","PUMA",1775
2023,11,"FORD","S-MAX",106
2023,11,"FORD","TRANSIT CONNECT",235
2023,11,"FORD","TRANSIT, TOURNEO",1339
2023,11,"GWM","COFFEE 01",3
2023,11,"GWM","COFFEE 02",6
2023,11,"GWM","FUNKY CAT",417
2023,11,"HONDA","CIVIC",99
2023,11,"HONDA","CR-V",43
2023,11,"HONDA","E",1
2023,11,"HONDA","E:NY1",46
2023,11,"HONDA","HR-V",180
2023,11,"HONDA","JAZZ",85
2023,11,"HONDA","ZR-V",84
2023,11,"HYUNDAI","BAYON",445
2023,11,"HYUNDAI","G70",21
2023,11,"HYUNDAI","G80",13
2023,11,"HYUNDAI","G90",5
2023,11,"HYUNDAI","GV60",25
2023,11,"HYUNDAI","GV70",73
2023,11,"HYUNDAI","GV80",12
2023,11,"HYUNDAI","I 10",966
2023,11,"HYUNDAI","I 20",1060
