"year","month","brand","registrations","market_share"
2024,12,"MERCEDES_BENZ",6839,29.07
2024,12,"PEUGEOT",95,0.4
2024,12,"POLESTAR",320,1.36
2024,12,"PORSCHE",768,3.26
2024,12,"ROLLS_ROYCE",18,0.08
2024,12,"TESLA",1252,5.32
2024,12,"TOYOTA",1100,4.68
2024,12,"VOLKSWAGEN",539,2.29
2024,12,"VOLVO",1448,6.16
2024,12,"TOTAL",23524,100
2025,1,"AUDI",320,2.1
2025,1,"BMW",5960,39.14
2025,1,"BENTLEY",10,0.07
2025,1,"CADILLAC",26,0.17
2025,1,"CHEVROLET",134,0.88
2025,1,"FERRARI",32,0.21
2025,1,"FORD",366,2.4
2025,1,"GMC",14,0.09
2025,1,"HONDA",177,1.16
2025,1,"JEEP",120,0.79
2025,1,"LAMBORGHINI",58,0.38
2025,1,"LAND_ROVER",325,2.13
2025,1,"LEXUS",1126,7.39
2025,1,"LINCOLN",134,0.88
2025,1,"MINI",234,1.54
2025,1,"MASERATI",14,0.09
2025,1,"MERCEDES_BENZ",3790,24.89
2025,1,"PEUGEOT",38,0.25
2025,1,"POLESTAR",103,0.68
2025,1,"PORSCHE",644,4.23
2025,1,"ROLLS_ROYCE",7,0.05
2025,1,"TESLA",5,0.03
2025,1,"TOYOTA",430,2.82
2025,1,"VOLKSWAGEN",129,0.85
2025,1,"VOLVO",1033,6.78
2025,1,"TOTAL",15229,100
2025,2,"AUDI",609,3.02
2025,2,"BMW",6274,31.06
2025,2,"BENTLEY",26,0.13
2025,2,"CADILLAC",25,0.12
2025,2,"CHEVROLET",33,0.16
2025,2,"FERRARI",28,0.14
2025,2,"FORD",393,1.95
2025,2,"GMC",21,0.1
2025,2,"HONDA",298,1.48
2025,2,"JEEP",111,0.55
2025,2,"LAMBORGHINI",35,0.17
2025,2,"LAND_ROVER",442,2.19
2025,2,"LEXUS",1337,6.62
2025,2,"LINCOLN",119,0.59
2025,2,"MINI",538,2.66
2025,2,"MASERATI",30,0.15
2025,2,"MERCEDES_BENZ",4663,23.09
2025,2,"PEUGEOT",40,0.2
2025,2,"POLESTAR",71,0.35
2025,2,"PORSCHE",703,3.48
2025,2,"ROLLS_ROYCE",13,0.06
2025,2,"TESLA",2222,11
2025,2,"TOYOTA",623,3.08
2025,2,"VOLKSWAGEN",499,2.47
2025,2,"VOLVO",1046,5.18
2025,2,"TOTAL",20199,100
2025,3,"AUDI",1100,4.36
2025,3,"BMW",6378,25.28
2025,3,"BYD",10,0.04
2025,3,"BENTLEY",14,0.06
2025,3,"CADILLAC",48,0.19
2025,3,"CHEVROLET",18,0.07
2025,3,"FERRARI",44,0.17
2025,3,"FORD",565,2.24
2025,3,"GMC",26,0.1
2025,3,"HONDA",229,0.91
2025,3,"JEEP",174,0.69
2025,3,"LAMBORGHINI",20,0.08
2025,3,"LAND_ROVER",527,2.09
2025,3,"LEXUS",1414,5.6
2025,3,"LINCOLN",133,0.53
2025,3,"MINI",620,2.46
2025,3,"MASERATI",23,0.09
2025,3,"MERCEDES_BENZ",6762,26.8
2025,3,"PEUGEOT",76,0.3
2025,3,"POLESTAR",307,1.22
2025,3,"PORSCHE",1091,4.32
2025,3,"ROLLS_ROYCE",18,0.07
2025,3,"TESLA",2591,10.27
2025,3,"TOYOTA",1033,4.09
2025,3,"VOLKSWAGEN",584,2.31
2025,3,"VOLVO",1424,5.64
2025,3,"TOTAL",25229,100
