"year","month","brand","model","ytd_registrations","ytd_market_share"
2024,11,"ALFA ROMEO","JUNIOR",236,0.4
2024,11,"VOLKSWAGEN","ID BUZZ",228,0.4
2024,11,"LOTUS","ELETRE",201,0.3
2024,11,"AUDI","G6",165,0.3
2024,11,"VOLKSWAGEN","ID.5",162,0.3
2024,11,"KIA","EV3",161,0.3
2024,11,"LEAPMOTOR","T03",152,0.3
2024,11,"CUPRA","TAVASCAN",145,0.2
2024,11,"POLESTAR","POLESTAR 2",144,0.2
2024,11,"RENAULT","ZOE",141,0.2
2024,11,"TESLA","MODEL X",137,0.2
2024,11,"KIA","EV6",133,0.2
2024,11,"ABARTH","500",131,0.2
2024,11,"TESLA","MODEL S",125,0.2
2024,11,"MINI","ACEMAN",122,0.2
2024,11,"VOLKSWAGEN","ID.7",120,0.2
2024,11,"CITROEN","C4 X",114,0.2
2024,11,"MERCEDES","EQE",114,0.2
2024,11,"POLESTAR","POLESTAR 4",114,0.2
2024,11,"KIA","NIRO",110,0.2
2024,11,"KIA","EV9",109,0.2
2024,11,"VOLVO","EX40",108,0.2
2024,11,"VOLVO","C40",95,0.2
2024,11,"AUDI","E-TRON GT",87,0.1
2024,11,"HYUNDAI","IONIQ 6",87,0.1
2024,11,"PEUGEOT","308",78,0.1
2024,11,"AUDI","Q6",77,0.1
2024,11,"MG","ZS",75,0.1
2024,11,"BMW","IX3",72,0.1
2024,11,"TOYOTA","PROACE VERSO",68,0.1
2024,11,"HYUNDAI","IONIQ 5",67,0.1
2024,11,"LEAPMOTOR","C10",66,0.1
2024,11,"MAZDA","MX-30",65,0.1
2024,11,"MERCEDES","EQS SUV",65,0.1
2024,11,"BYD","SEAL U",63,0.1
2024,11,"MELEX","378",51,0.1
2024,11,"FIAT","GRANDE PANDA",50,0.1
2024,11,"MG","MARVEL R",48,0.1
2024,11,"MG","MG5",44,0.1
2024,11,"ABARTH","600",42,0.1
2024,11,"MERCEDES","EQV",41,0.1
2024,11,"PEUGEOT","5008",41,0.1
2024,11,"MERCEDES","EQT",39,0.1
2024,11,"VOLKSWAGEN","ID. BUZZ",39,0.1
2024,11,"MASERATI","GRECALE",38,0.1
2024,11,"MELEX","N.CAR",38,0.1
2024,11,"CITROEN","BERLINGO",33,0.1
2024,11,"POLESTAR","POLESTAR 3",33,0.1
2024,11,"BYD","SEALION 7",32,0.1
2024,11,"MERCEDES","EQS",28,0
2024,11,"SUBARU","SOLTERRA",27,0
2024,11,"BMW","I7",25,0
2024,11,"RENAULT","KANGOO",25,0
2024,11,"DS","DS3",23,0
2024,11,"VOLVO","EC40",23,0
2024,11,"TOYOTA","PROACE CITY",22,0
2024,11,"VOYAH","FREE",22,0
2024,11,"JAGUAR","I-PACE",19,0
2024,11,"OPEL","ASTRA",19,0
2024,11,"ALTRE ESTERE","ALTRI TIPI",17,0
2024,11,"FIAT","DOBLO",16,0
2024,11,"LEXUS","UX",16,0
2024,11,"MASERATI","GRANTURISMO",14,0
2024,11,"OPEL","COMBO",13,0
2024,11,"VOLVO","EX90",13,0
2024,11,"PEUGEOT","TRAVELLER",11,0
2024,12,"TESLA","MODEL 3",7943,12
2024,12,"TESLA","MODEL Y",7435,11.3
2024,12,"VOLVO","EX30",3836,5.8
2024,12,"DACIA","SPRING",3542,5.4
2024,12,"JEEP","AVENGER",2477,3.8
2024,12,"BMW","IX1",2366,3.6
2024,12,"FIAT","500",2345,3.6
2024,12,"AUDI","Q4",2006,3
2024,12,"MG","MG4",1850,2.8
2024,12,"PEUGEOT","208",1616,2.4
2024,12,"RENAULT","TWINGO",1546,2.3
2024,12,"VOLKSWAGEN","ID.3",1528,2.3
2024,12,"SMART","FORTWO",1516,2.3
2024,12,"MERCEDES","EQA",1408,2.1
2024,12,"PEUGEOT","2008",1131,1.7
2024,12,"FIAT","600",934,1.4
2024,12,"SMART","#1",865,1.3
2024,12,"PORSCHE","MACAN",771,1.2
2024,12,"CITROEN","C3",758,1.1
2024,12,"FORD","MUSTANG MK-E",665,1
2024,12,"RENAULT","MEGANE",623,0.9
2024,12,"FORD","EXPLORER",620,0.9
2024,12,"MERCEDES","EQB",582,0.9
2024,12,"PEUGEOT","3008",559,0.8
2024,12,"DR","EQ1",554,0.8
2024,12,"BYD","ATTO 3",545,0.8
2024,12,"CUPRA","BORN",538,0.8
2024,12,"VOLKSWAGEN","ID.4",521,0.8
2024,12,"OPEL","CORSA",516,0.8
2024,12,"BMW","I4",466,0.7
2024,12,"BYD","SEAL",461,0.7
2024,12,"RENAULT","SCENIC",456,0.7
2024,12,"BMW","IX2",447,0.7
2024,12,"SMART","#3",438,0.7
2024,12,"MINI","MINI",435,0.7
2024,12,"CITROEN","C4",422,0.6
2024,12,"BYD","DOLPHIN",408,0.6
2024,12,"AUDI","Q8",402,0.6
2024,12,"NISSAN","LEAF",400,0.6
2024,12,"RENAULT","5",383,0.6
2024,12,"LANCIA","YPSILON",374,0.6
2024,12,"MINI","COUNTRYMAN",361,0.5
2024,12,"HYUNDAI","KONA",341,0.5
2024,12,"PORSCHE","TAYCAN",339,0.5
2024,12,"BMW","IX",329,0.5
2024,12,"NISSAN","ARIYA",321,0.5
2024,12,"BMW","I5",310,0.5
2024,12,"MERCEDES","EQE SUV",309,0.5
2024,12,"OPEL","MOKKA",295,0.4
2024,12,"VOLVO","XC40",283,0.4
2024,12,"ALFA ROMEO","JUNIOR",268,0.4
2024,12,"SKODA","ENYAQ",267,0.4
2024,12,"TOYOTA","BZ4X",250,0.4
2024,12,"CUPRA","TAVASCAN",241,0.4
2024,12,"VOLKSWAGEN","ID BUZZ",230,0.3
2024,12,"LOTUS","ELETRE",218,0.3
2024,12,"LEAPMOTOR","T03",197,0.3
2024,12,"KIA","EV3",191,0.3
2024,12,"AUDI","G6",190,0.3
2024,12,"VOLKSWAGEN","ID.5",170,0.3
2024,12,"MINI","ACEMAN",162,0.2
2024,12,"RENAULT","ZOE",153,0.2
2024,12,"POLESTAR","POLESTAR 2",152,0.2
2024,12,"ABARTH","500",140,0.2
2024,12,"TESLA","MODEL X",140,0.2
2024,12,"KIA","EV6",134,0.2
2024,12,"MERCEDES","EQE",133,0.2
2024,12,"TESLA","MODEL S",133,0.2
2024,12,"VOLVO","EX40",131,0.2
2024,12,"POLESTAR","POLESTAR 4",128,0.2
2024,12,"VOLKSWAGEN","ID.7",123,0.2
2024,12,"CITROEN","C4 X",116,0.2
2024,12,"KIA","NIRO",111,0.2
2024,12,"KIA","EV9",110,0.2
2024,12,"AUDI","Q6",101,0.2
2024,12,"VOLKSWAGEN","ID. BUZZ",101,0.2
2024,12,"VOLVO","C40",100,0.2
2024,12,"AUDI","E-TRON GT",92,0.1
2024,12,"HYUNDAI","IONIQ 6",90,0.1
2024,12,"MG","ZS",85,0.1
2024,12,"BYD","SEAL U",84,0.1
2024,12,"FIAT","GRANDE PANDA",80,0.1
2024,12,"PEUGEOT","308",80,0.1
2024,12,"LEAPMOTOR","C10",77,0.1
2024,12,"HYUNDAI","IONIQ 5",73,0.1
2024,12,"BMW","IX3",72,0.1
2024,12,"MERCEDES","EQS SUV",71,0.1
2024,12,"TOYOTA","PROACE VERSO",70,0.1
2024,12,"MAZDA","MX-30",68,0.1
2024,12,"MELEX","378",52,0.1
2024,12,"MG","MARVEL R",49,0.1
2024,12,"PEUGEOT","5008",47,0.1
2024,12,"MERCEDES","EQV",45,0.1
2024,12,"MG","MG5",44,0.1
2024,12,"BYD","SEALION 7",43,0.1
2024,12,"MASERATI","GRECALE",43,0.1
2024,12,"ABARTH","600",42,0.1
2024,12,"RENAULT","KANGOO",41,0.1
2024,12,"MELEX","N.CAR",40,0.1
2024,12,"MERCEDES","EQT",39,0.1
2024,12,"MERCEDES","EQS",37,0.1
2024,12,"BMW","I7",36,0.1
2024,12,"CITROEN","BERLINGO",36,0.1
2024,12,"POLESTAR","POLESTAR 3",36,0.1
2024,12,"VOLVO","EC40",36,0.1
2024,12,"SUBARU","SOLTERRA",29,0
2024,12,"TOYOTA","PROACE CITY",24,0
2024,12,"DS","DS3",23,0
2024,12,"BYD","HAN",22,0
2024,12,"VOYAH","FREE",22,0
2024,12,"VOLVO","EX90",20,0
2024,12,"JAGUAR","I-PACE",19,0
2024,12,"OPEL","ASTRA",19,0
2024,12,"FIAT","DOBLO",17,0
2024,12,"LEXUS","UX",16,0
2024,12,"FORD","CAPRI",15,0
2024,12,"MASERATI","GRANTURISMO",14,0
2024,12,"OMODA","5",13,0
2024,12,"OPEL","COMBO",13,0
2024,12,"PEUGEOT","TRAVELLER",13,0
2024,12,"LEXUS","RZ",11,0
2024,12,"YUDO","YUDO",11,0
2024,12,"ALPINE","A290",10,0
2024,12,"LOTUS","EMEYA",10,0
2025,1,"DACIA","SPRING",961,14.3
2025,1,"CITROEN","C3",418,6.2
2025,1,"TESLA","MODEL Y",265,3.9
2025,1,"JEEP","AVENGER",245,3.6
2025,1,"FIAT","500",238,3.5
2025,1,"VOLVO","EX30",232,3.4
2025,1,"BMW","IX1",229,3.4
2025,1,"RENAULT","5",185,2.7
2025,1,"RENAULT","MEGANE",175,2.6
2025,1,"VOLKSWAGEN","ID.3",168,2.5
2025,1,"KIA","EV3",166,2.5
2025,1,"LEAPMOTOR","T03",153,2.3
2025,1,"FIAT","600",149,2.2
2025,1,"PEUGEOT","208",147,2.2
2025,1,"TESLA","MODEL 3",141,2.1
2025,1,"PORSCHE","MACAN",134,2
2025,1,"AUDI","Q4",127,1.9
2025,1,"PEUGEOT","2008",118,1.8
2025,1,"VOLKSWAGEN","ID.4",111,1.6
2025,1,"FORD","EXPLORER",107,1.6
2025,1,"BYD","ATTO 3",103,1.5
2025,1,"OPEL","GRANDLAND",93,1.4
2025,1,"CITROEN","C4",87,1.3
2025,1,"BYD","DOLPHIN",78,1.2
2025,1,"SMART","#1",73,1.1
2025,1,"HYUNDAI","KONA",72,1.1
2025,1,"ALFA ROMEO","JUNIOR",69,1
2025,1,"CUPRA","TAVASCAN",69,1
2025,1,"PEUGEOT","3008",66,1
2025,1,"RENAULT","SCENIC",63,0.9
2025,1,"BYD","SEAL",60,0.9
2025,1,"LANCIA","YPSILON",57,0.8
2025,1,"MINI","ACEMAN",53,0.8
2025,1,"MINI","COUNTRYMAN",52,0.8
2025,1,"NISSAN","ARIYA",46,0.7
2025,1,"OPEL","MOKKA",46,0.7
2025,1,"AUDI","G6",42,0.6
2025,1,"OPEL","CORSA",42,0.6
2025,1,"RENAULT","TWINGO",42,0.6
2025,1,"HYUNDAI","IONIQ 5",41,0.6
2025,1,"BMW","IX2",40,0.6
2025,1,"BYD","ATTO 2",40,0.6
2025,1,"AUDI","A6",39,0.6
2025,1,"DR","EQ1",39,0.6
2025,1,"PEUGEOT","5008",39,0.6
2025,1,"VOLVO","EX90",39,0.6
2025,1,"MG","MG4",37,0.5
2025,1,"BMW","IX",36,0.5
2025,1,"MINI","MINI",34,0.5
2025,1,"VOLKSWAGEN","ID.7",34,0.5
2025,1,"MERCEDES","EQA",32,0.5
2025,1,"BYD","SEAL U",31,0.5
2025,1,"AUDI","Q6",30,0.4
2025,1,"BMW","I5",29,0.4
2025,1,"BMW","I4",25,0.4
2025,1,"VOLKSWAGEN","ID.5",25,0.4
2025,1,"FIAT","GRANDE PANDA",23,0.3
2025,1,"SMART","#3",23,0.3
2025,1,"TOYOTA","BZ4X",23,0.3
2025,1,"LEXUS","RZ",21,0.3
2025,1,"POLESTAR","POLESTAR 4",21,0.3
2025,1,"CUPRA","BORN",19,0.3
2025,1,"VOLKSWAGEN","ID. BUZZ",18,0.3
2025,1,"AUDI","Q8",17,0.3
2025,1,"FORD","CAPRI",16,0.2
2025,1,"HYUNDAI","INSTER",16,0.2
2025,1,"HYUNDAI","IONIQ 6",16,0.2
2025,1,"PORSCHE","TAYCAN",15,0.2
2025,1,"VOLVO","EX40",14,0.2
2025,1,"MERCEDES","EQB",13,0.2
2025,1,"MERCEDES","EQE SUV",13,0.2
2025,1,"OMODA","5",13,0.2
2025,1,"BYD","SEALION 7",12,0.2
2025,1,"KIA","EV9",12,0.2
2025,1,"FORD","MUSTANG MK-E",11,0.2
2025,1,"LOTUS","ELETRE",10,0.1
2025,2,"DACIA","SPRING",1421,10.4
2025,2,"CITROEN","C3",1082,7.9
2025,2,"TESLA","MODEL 3",642,4.7
2025,2,"TESLA","MODEL Y",604,4.4
2025,2,"JEEP","AVENGER",453,3.3
2025,2,"FIAT","500",446,3.3
2025,2,"RENAULT","5",423,3.1
2025,2,"BMW","IX1",406,3
2025,2,"LEAPMOTOR","T03",357,2.6
2025,2,"VOLVO","EX30",319,2.3
2025,2,"AUDI","Q4",301,2.2
2025,2,"VOLKSWAGEN","ID.3",298,2.2
2025,2,"KIA","EV3",294,2.1
2025,2,"HYUNDAI","INSTER",290,2.1
2025,2,"BYD","DOLPHIN",256,1.9
2025,2,"PORSCHE","MACAN",252,1.8
2025,2,"PEUGEOT","208",246,1.8
2025,2,"RENAULT","MEGANE",230,1.7
2025,2,"BYD","ATTO 3",228,1.7
2025,2,"FORD","EXPLORER",210,1.5
2025,2,"VOLKSWAGEN","ID.4",196,1.4
2025,2,"FIAT","600",193,1.4
2025,2,"OPEL","CORSA",187,1.4
2025,2,"RENAULT","SCENIC",185,1.3
2025,2,"BYD","SEAL",184,1.3
2025,2,"ALFA ROMEO","JUNIOR",183,1.3
2025,2,"PEUGEOT","2008",180,1.3
2025,2,"CUPRA","TAVASCAN",147,1.1
2025,2,"SMART","#1",142,1
2025,2,"PEUGEOT","3008",134,1
2025,2,"MERCEDES","EQA",118,0.9
2025,2,"MINI","ACEMAN",116,0.8
2025,2,"BMW","IX2",107,0.8
2025,2,"LANCIA","YPSILON",103,0.8
2025,2,"OPEL","GRANDLAND",102,0.7
2025,2,"CITROEN","C4",99,0.7
2025,2,"OPEL","MOKKA",97,0.7
2025,2,"HYUNDAI","KONA",96,0.7
2025,2,"AUDI","G6",93,0.7
2025,2,"SKODA","ELROQ",89,0.6
2025,2,"DR","EQ1",88,0.6
2025,2,"NISSAN","ARIYA",88,0.6
2025,2,"BMW","I4",87,0.6
2025,2,"MINI","MINI",86,0.6
2025,2,"AUDI","Q6",80,0.6
2025,2,"MINI","COUNTRYMAN",80,0.6
2025,2,"BYD","SEALION 7",77,0.6
2025,2,"BMW","I5",73,0.5
2025,2,"AUDI","A6",72,0.5
2025,2,"MG","MG4",68,0.5
2025,2,"PEUGEOT","5008",68,0.5
2025,2,"BMW","IX",60,0.4
2025,2,"BYD","ATTO 2",60,0.4
2025,2,"BYD","SEAL U",60,0.4
2025,2,"VOLKSWAGEN","ID.7",57,0.4
2025,2,"HYUNDAI","IONIQ 5",54,0.4
2025,2,"SMART","#3",49,0.4
2025,2,"RENAULT","TWINGO",47,0.3
2025,2,"VOLVO","EX90",45,0.3
2025,2,"CUPRA","BORN",44,0.3
2025,2,"VOLKSWAGEN","ID. BUZZ",43,0.3
2025,2,"MERCEDES","EQB",40,0.3
2025,2,"POLESTAR","POLESTAR 4",39,0.3
2025,2,"NISSAN","LEAF",38,0.3
2025,2,"VOLKSWAGEN","ID.5",37,0.3
2025,2,"AUDI","Q8",36,0.3
2025,2,"PORSCHE","TAYCAN",36,0.3
2025,2,"FORD","CAPRI",35,0.3
2025,2,"FORD","MUSTANG MK-E",34,0.2
2025,2,"TOYOTA","BZ4X",33,0.2
2025,2,"VOLVO","EX40",33,0.2
2025,2,"MERCEDES","EQE SUV",29,0.2
2025,2,"FIAT","GRANDE PANDA",28,0.2
2025,2,"LEXUS","RZ",26,0.2
2025,2,"HYUNDAI","IONIQ 6",22,0.2
2025,2,"KIA","EV9",20,0.1
2025,2,"LEAPMOTOR","C10",20,0.1
2025,2,"OMODA","5",20,0.1
2025,2,"LOTUS","ELETRE",16,0.1
2025,2,"SKODA","ENYAQ",16,0.1
2025,2,"MG","CYBERSTER",14,0.1
2025,2,"KIA","EV6",12,0.1
2025,2,"VOLVO","EC40",12,0.1
2025,2,"DS","DS3",11,0.1
2025,2,"PEUGEOT","308",11,0.1
2025,2,"ALPINE","A290",10,0.1
2025,2,"MERCEDES","EQE",10,0.1
2025,2,"MERCEDES","EQS",10,0.1
2025,2,"POLESTAR","POLESTAR 2",10,0.1
2025,3,"TESLA","MODEL 3",2207,9.6
2025,3,"DACIA","SPRING",2076,9
2025,3,"CITROEN","C3",1455,6.3
2025,3,"TESLA","MODEL Y",1254,5.4
2025,3,"RENAULT","5",738,3.2
2025,3,"JEEP","AVENGER",691,3
2025,3,"BMW","IX1",689,3
2025,3,"AUDI","Q4",611,2.6
2025,3,"FIAT","500",605,2.6
2025,3,"LEAPMOTOR","T03",525,2.3
2025,3,"HYUNDAI","INSTER",487,2.1
2025,3,"KIA","EV3",478,2.1
2025,3,"VOLVO","EX30",468,2
2025,3,"VOLKSWAGEN","ID.3",421,1.8
2025,3,"PORSCHE","MACAN",420,1.8
2025,3,"ALFA ROMEO","JUNIOR",404,1.8
2025,3,"BYD","DOLPHIN",398,1.7
2025,3,"MERCEDES","EQA",379,1.6
2025,3,"FORD","EXPLORER",350,1.5
2025,3,"RENAULT","MEGANE",341,1.5
2025,3,"RENAULT","SCENIC",337,1.5
2025,3,"BYD","ATTO 3",313,1.4
2025,3,"PEUGEOT","208",305,1.3
2025,3,"OPEL","CORSA",268,1.2
2025,3,"PEUGEOT","3008",262,1.1
2025,3,"FIAT","GRANDE PANDA",261,1.1
2025,3,"VOLKSWAGEN","ID.4",254,1.1
2025,3,"CUPRA","TAVASCAN",236,1
2025,3,"PEUGEOT","2008",222,1
2025,3,"BYD","SEAL",207,0.9
2025,3,"FIAT","600",205,0.9
2025,3,"NISSAN","ARIYA",185,0.8
2025,3,"SMART","#1",184,0.8
2025,3,"BMW","IX2",179,0.8
2025,3,"MINI","ACEMAN",179,0.8
2025,3,"AUDI","G6",159,0.7
2025,3,"BMW","I4",159,0.7
2025,3,"MG","MG4",158,0.7
2025,3,"MINI","MINI",147,0.6
2025,3,"AUDI","Q6",140,0.6
2025,3,"LANCIA","YPSILON",138,0.6
2025,3,"BYD","SEALION 7",136,0.6
2025,3,"HYUNDAI","KONA",133,0.6
2025,3,"OPEL","MOKKA",128,0.6
2025,3,"DR","EQ1",127,0.6
2025,3,"MINI","COUNTRYMAN",125,0.5
2025,3,"CITROEN","C4",117,0.5
2025,3,"MERCEDES","EQB",117,0.5
2025,3,"SKODA","ELROQ",116,0.5
2025,3,"CITROEN","C3 AIRCROSS",107,0.5
2025,3,"OPEL","GRANDLAND",106,0.5
2025,3,"AUDI","A6",100,0.4
2025,3,"BMW","I5",94,0.4
2025,3,"HYUNDAI","IONIQ 5",92,0.4
2025,3,"VOLKSWAGEN","ID.7",91,0.4
2025,3,"MERCEDES","EQE",89,0.4
2025,3,"BYD","SEAL U",85,0.4
2025,3,"CUPRA","BORN",84,0.4
2025,3,"BMW","IX",82,0.4
2025,3,"PEUGEOT","5008",80,0.3
2025,3,"BYD","ATTO 2",78,0.3
2025,3,"FORD","MUSTANG MK-E",73,0.3
2025,3,"POLESTAR","POLESTAR 4",68,0.3
2025,3,"MERCEDES","EQE SUV",65,0.3
2025,3,"VOLKSWAGEN","ID.5",65,0.3
2025,3,"NISSAN","LEAF",64,0.3
2025,3,"SMART","#3",64,0.3
2025,3,"TOYOTA","BZ4X",64,0.3
2025,3,"PORSCHE","TAYCAN",61,0.3
2025,3,"RENAULT","TWINGO",54,0.2
2025,3,"VOLVO","EX90",53,0.2
2025,3,"AUDI","Q8",50,0.2
2025,3,"FORD","CAPRI",47,0.2
2025,3,"VOLVO","EX40",47,0.2
2025,3,"HYUNDAI","IONIQ 6",38,0.2
2025,3,"OMODA","5",37,0.2
2025,3,"LEXUS","RZ",33,0.1
2025,3,"VOLKSWAGEN","ID. BUZZ",33,0.1
2025,3,"SKODA","ENYAQ",32,0.1
2025,3,"KIA","EV9",29,0.1
2025,3,"LEAPMOTOR","C10",29,0.1
2025,3,"LOTUS","ELETRE",29,0.1
2025,3,"ALPINE","A290",28,0.1
2025,3,"MASERATI","GRECALE",22,0.1
2025,3,"MG","CYBERSTER",22,0.1
2025,3,"ABARTH","500",21,0.1
2025,3,"KIA","EV6",21,0.1
2025,3,"VOLVO","EC40",18,0.1
2025,3,"DS","DS3",15,0.1
2025,3,"OPEL","ASTRA",15,0.1
2025,3,"MERCEDES","CLASSE G",14,0.1
2025,3,"MERCEDES","EQS",14,0.1
2025,3,"AUDI","E-TRON GT",13,0.1
2025,3,"LYNK & CO","02",13,0.1
2025,3,"POLESTAR","POLESTAR 2",13,0.1
2025,3,"TOYOTA","PROACE CITY",13,0.1
2025,3,"TOYOTA","PROACE VERSO",13,0.1
2025,3,"PEUGEOT","308",12,0.1
2025,3,"CITROEN","BERLINGO",11,0
2025,3,"FORD","PUMA",11,0
2025,3,"KIA","NIRO",11,0
2025,3,"MELEX","378",10,0
