"year","month","brand","registrations","market_share"
2023,8,"LANCIA",2490,3.12
2023,8,"NISSAN",2373,2.98
2023,8,"SUZUKI",1496,1.88
2023,8,"SKODA",1944,2.44
2023,8,"DR MOTOR",2055,2.58
2023,8,"MG",1481,1.86
2023,8,"ALFA ROMEO",1046,1.31
2023,8,"MINI",968,1.21
2023,8,"VOLVO",719,0.9
2023,8,"TESLA",2129,2.67
2023,8,"CUPRA",1064,1.33
2023,8,"MAZDA",550,0.69
2023,8,"SEAT",566,0.71
2023,8,"LAND ROVER",503,0.63
2023,8,"DS",324,0.41
2023,8,"PORSCHE",392,0.49
2023,8,"EVO",512,0.64
2023,8,"HONDA",385,0.48
2023,8,"LINK & CO",11,0.01
2023,8,"SMART",161,0.2
2023,8,"MASERATI",142,0.18
2023,8,"LEXUS",140,0.18
2023,8,"SUBARU",123,0.15
2023,8,"JAGUAR",99,0.12
2023,8,"MITSUBISHI",61,0.08
2023,8,"POLESTAR",8,0.01
2023,8,"MAHINDRA",22,0.03
2023,8,"FERRARI",20,0.03
2023,8,"LAMBORGHINI",19,0.02
2023,8,"SSANGYONG",13,0.02
2023,8,"ASTON MARTIN",4,0.01
2023,8,"GREAT WALL",0,0
2023,8,"ALTRE",145,0.18
2023,8,"TOTALE MERCATO",79756,100
2023,9,"FIAT",16137,11.84
2023,9,"VOLKSWAGEN",10124,7.43
2023,9,"TOYOTA",10315,7.57
2023,9,"DACIA",6441,4.73
2023,9,"PEUGEOT",6659,4.89
2023,9,"FORD",6669,4.89
2023,9,"RENAULT",6755,4.96
2023,9,"JEEP",6069,4.45
2023,9,"AUDI",5513,4.05
2023,9,"BMW",5101,3.74
2023,9,"CITROEN",5075,3.72
2023,9,"MERCEDES",5515,4.05
2023,9,"KIA",4146,3.04
2023,9,"HYUNDAI",4042,2.97
2023,9,"OPEL",3840,2.82
2023,9,"LANCIA",3790,2.78
2023,9,"NISSAN",3474,2.55
2023,9,"SUZUKI",3549,2.6
2023,9,"SKODA",3067,2.25
2023,9,"MG",2875,2.11
2023,9,"ALFA ROMEO",2187,1.6
2023,9,"DR MOTOR",1196,0.88
2023,9,"MINI",1201,0.88
2023,9,"VOLVO",1317,0.97
2023,9,"CUPRA",1847,1.36
2023,9,"TESLA",906,0.66
2023,9,"MAZDA",1376,1.01
2023,9,"SEAT",1010,0.74
2023,9,"LAND ROVER",1241,0.91
2023,9,"DS",487,0.36
2023,9,"PORSCHE",693,0.51
2023,9,"HONDA",909,0.67
2023,9,"EVO",536,0.39
2023,9,"SMART",466,0.34
2023,9,"LINK & CO",65,0.05
2023,9,"MASERATI",364,0.27
2023,9,"LEXUS",486,0.36
2023,9,"SUBARU",153,0.11
2023,9,"JAGUAR",202,0.15
2023,9,"MITSUBISHI",53,0.04
2023,9,"POLESTAR",134,0.1
2023,9,"MAHINDRA",33,0.02
2023,9,"FERRARI",48,0.04
2023,9,"LAMBORGHINI",23,0.02
2023,9,"SSANGYONG",53,0.04
2023,9,"ASTON MARTIN",11,0.01
2023,9,"GREAT WALL",0,0
2023,9,"ALTRE",130,0.1
2023,9,"TOTALE MERCATO",136283,100
2023,10,"FIAT",16236,11.68
2023,10,"VOLKSWAGEN",9750,7.01
2023,10,"TOYOTA",9896,7.12
2023,10,"DACIA",8077,5.81
2023,10,"FORD",6821,4.91
2023,10,"PEUGEOT",5424,3.9
2023,10,"RENAULT",7685,5.53
2023,10,"JEEP",6818,4.9
2023,10,"AUDI",5781,4.16
2023,10,"BMW",5353,3.85
2023,10,"CITROEN",5150,3.7
2023,10,"MERCEDES",4685,3.37
2023,10,"KIA",4251,3.06
2023,10,"HYUNDAI",4323,3.11
2023,10,"OPEL",3288,2.36
2023,10,"LANCIA",4223,3.04
2023,10,"NISSAN",3543,2.55
2023,10,"SUZUKI",3645,2.62
2023,10,"SKODA",2688,1.93
2023,10,"MG",2811,2.02
2023,10,"ALFA ROMEO",2434,1.75
2023,10,"DR MOTOR",1405,1.01
2023,10,"MINI",1248,0.9
2023,10,"VOLVO",1338,0.96
2023,10,"CUPRA",1640,1.18
2023,10,"MAZDA",1620,1.17
2023,10,"TESLA",908,0.65
2023,10,"SEAT",1127,0.81
2023,10,"LAND ROVER",1178,0.85
2023,10,"PORSCHE",938,0.67
2023,10,"DS",464,0.33
2023,10,"EVO",1038,0.75
2023,10,"HONDA",932,0.67
2023,10,"SMART",681,0.49
2023,10,"MASERATI",309,0.22
2023,10,"LINK & CO",125,0.09
2023,10,"LEXUS",354,0.25
2023,10,"SUBARU",227,0.16
