"year","month","model","ytd_registrations","ytd_market_share"
2024,12,"CITROEN C3 AIRCR.",15811,0.9
2024,12,"TOYOTA C-HR II",15568,0.9
2024,12,"VOLKSWAGEN GOLF VIII",15450,0.9
2024,12,"KIA SPORTAGE5",15266,0.9
2024,12,"CITROEN C5 AIRCR.",14895,0.9
2024,12,"TOYOTA AYGO X",14686,0.9
2024,12,"NISSAN QASHQAI 3",13235,0.8
2024,12,"VOLKSWAGEN T-CROSS",13076,0.8
2024,12,"TOYOTA COROLLA",12702,0.7
2024,12,"VOLKSWAGEN TIGUANIII",12422,0.7
2024,12,"HYUNDAI KONA II",12109,0.7
2024,12,"CITROEN C4 III",11871,0.7
2024,12,"TESLA MODEL 3",11617,0.7
2024,12,"FORD KUGA",10996,0.6
2024,12,"RENAULT ESPACE VI",10958,0.6
2024,12,"SUZUKI SWIFT",10921,0.6
2024,12,"PEUGEOT 3008 II",10895,0.6
2024,12,"SEAT IBIZA V",10852,0.6
2024,12,"NISSAN JUKE II",10813,0.6
2024,12,"MERCEDES GLA II",10484,0.6
2024,12,"SKODA FABIA IV",10436,0.6
2024,12,"B.M.W. SERIE 1",10204,0.6
2024,12,"PEUGEOT 5008 II",10073,0.6
2024,12,"RENAULT RENAULT 5",9973,0.6
2024,12,"CITROEN C3 IV",9810,0.6
2024,12,"CUPRA FORMENTOR",9384,0.5
2024,12,"RENAULT SCENIC V",8953,0.5
2024,12,"B.M.W. IX1",8940,0.5
2024,12,"M.G. MG3",8845,0.5
2024,12,"FIAT 600",8637,0.5
2024,12,"SKODA OCTAV.IV",8619,0.5
2024,12,"TOYOTA RAV4",8590,0.5
2024,12,"CITROEN E-C3",8252,0.5
2024,12,"AUDI A3",8091,0.5
2024,12,"M.G. MG4",8078,0.5
2024,12,"VOLKSWAGEN TAIGO",8059,0.5
2024,12,"SKODA KAMIQ",8041,0.5
2024,12,"OPEL MOKKA",7850,0.5
2024,12,"JEEP AVENGER",7754,0.5
2024,12,"KIA NIRO",7706,0.4
2024,12,"RENAULT SYMBIOZ",7483,0.4
2024,12,"KIA PICANTO 3",7472,0.4
2024,12,"AUDI A1 SPORTB",7388,0.4
2024,12,"MERCEDES CLASSE A",7225,0.4
2024,12,"VOLKSWAGEN ID.3",7112,0.4
2024,12,"MINI MINI IV",7087,0.4
2024,12,"DS DS7",6638,0.4
2024,12,"SEAT ARONA",6627,0.4
2024,12,"MERCEDES GLC",6609,0.4
2024,12,"RENAULT TRAFIC",6406,0.4
2024,12,"MINI COUNTRY3",6278,0.4
2024,12,"HYUNDAI I20",6194,0.4
2024,12,"KIA STONIC",6080,0.4
2024,12,"DS DS4 II",6049,0.4
2024,12,"RENAULT RAFALE",5599,0.3
2024,12,"PEUGEOT 408",5546,0.3
2024,12,"SUZUKI VITARAIII",5492,0.3
2024,12,"AUDI Q3 SPORTB",5475,0.3
2024,12,"AUDI Q2",5401,0.3
2024,12,"CITROEN E-C4",5316,0.3
2024,12,"DACIA SPRING",5144,0.3
2024,12,"VOLVO EX30",5143,0.3
2024,12,"HYUNDAI BAYON",5135,0.3
2024,12,"DS DS3 CBACK",5072,0.3
2024,12,"VOLVO XC40",4981,0.3
2024,12,"MINI MINI III",4955,0.3
2024,12,"RENAULT KANGOOIII",4939,0.3
2024,12,"VOLVO XC60 II",4897,0.3
2024,12,"FORD FOCUS IV",4831,0.3
2024,12,"VOLKSWAGEN TIGUAN II",4698,0.3
2024,12,"VOLKSWAGEN ID.4",4632,0.3
2024,12,"SKODA ENYAQ",4523,0.3
2024,12,"MERCEDES GLC COUPE",4477,0.3
2024,12,"CUPRA BORN",4475,0.3
2024,12,"B.M.W. AC.TOURER",4255,0.2
2025,1,"PEUGEOT 208 II",5984,5.2
2025,1,"RENAULT CLIO V",5282,4.6
2025,1,"DACIA SANDERO 3",4916,4.3
2025,1,"PEUGEOT 2008 II",4721,4.1
2025,1,"CITROEN C3 IV",4587,4
2025,1,"PEUGEOT 3008 III",4095,3.6
2025,1,"TOYOTA YARIS CRO",3760,3.3
2025,1,"DACIA DUSTER 3",3075,2.7
2025,1,"RENAULT RENAULT 5",2813,2.5
2025,1,"PEUGEOT 308 III",2588,2.3
2025,1,"TOYOTA YARIS",2441,2.1
2025,1,"RENAULT CAPTUR II",2265,2
2025,1,"VOLKSWAGEN POLO VI",2146,1.9
2025,1,"OPEL CORSA",2056,1.8
2025,1,"RENAULT SYMBIOZ",1827,1.6
2025,1,"CITROEN E-C3",1548,1.3
2025,1,"CITROEN C4 III",1304,1.1
2025,1,"B.M.W. SERIE 1",1295,1.1
2025,1,"RENAULT ARKANA",1271,1.1
2025,1,"TOYOTA C-HR II",1233,1.1
2025,1,"RENAULT AUSTRAL",1223,1.1
2025,1,"FORD PUMA",1219,1.1
2025,1,"TOYOTA COROLLA",1211,1.1
2025,1,"SUZUKI SWIFT",1198,1
2025,1,"VOLKSWAGEN TIGUANIII",1190,1
2025,1,"RENAULT SCENIC V",1177,1
2025,1,"PEUGEOT 5008 III",1157,1
2025,1,"TOYOTA AYGO X",1129,1
2025,1,"FIAT 600",1111,1
2025,1,"HYUNDAI KONA II",1047,0.9
2025,1,"CITROEN C5 AIRCR.",1018,0.9
2025,1,"DACIA JOGGER",993,0.9
2025,1,"HYUNDAI TUCSONIII",979,0.9
2025,1,"FORD KUGA",965,0.8
2025,1,"DACIA SPRING",955,0.8
2025,1,"VOLKSWAGEN GOLF VIII",889,0.8
2025,1,"VOLKSWAGEN T-ROC",836,0.7
2025,1,"MINI MINI IV",829,0.7
2025,1,"AUDI A1 SPORTB",818,0.7
2025,1,"B.M.W. X1",791,0.7
2025,1,"M.G. ZS II",771,0.7
2025,1,"SKODA OCTAV.IV",724,0.6
2025,1,"RENAULT MEGANE-E",679,0.6
2025,1,"VOLKSWAGEN T-CROSS",678,0.6
2025,1,"NISSAN QASHQAI 3",674,0.6
2025,1,"SKODA FABIA IV",658,0.6
2025,1,"SEAT IBIZA V",658,0.6
2025,1,"TESLA MODEL Y",640,0.6
2025,1,"NISSAN JUKE II",616,0.5
2025,1,"KIA PICANTO 3",616,0.5
2025,1,"JEEP AVENGER",591,0.5
2025,1,"LEXUS LBX",563,0.5
2025,1,"KIA SPORTAGE5",548,0.5
2025,1,"HYUNDAI I20",505,0.4
2025,1,"B.M.W. X3",492,0.4
2025,1,"M.G. MG3",489,0.4
2025,1,"ALFA ROMEO JUNIOR",488,0.4
2025,1,"TESLA MODEL 3",486,0.4
2025,1,"DS DS3 CBACK",453,0.4
2025,1,"HYUNDAI BAYON",451,0.4
2025,1,"RENAULT RAFALE",449,0.4
2025,1,"CUPRA FORMENTOR",448,0.4
2025,1,"SKODA KAMIQ",444,0.4
2025,1,"RENAULT ESPACE VI",443,0.4
2025,1,"AUDI A3",443,0.4
2025,1,"KIA NIRO",437,0.4
2025,1,"TOYOTA RAV4",411,0.4
2025,1,"FIAT 500",400,0.3
2025,1,"VOLKSWAGEN ID.3",398,0.3
2025,1,"OPEL MOKKA",392,0.3
2025,1,"PEUGEOT 408",391,0.3
2025,1,"VOLKSWAGEN ID.4",366,0.3
2025,1,"SUZUKI VITARAIII",354,0.3
2025,1,"B.M.W. IX1",353,0.3
2025,1,"KIA STONIC",337,0.3
2025,1,"MINI COUNTRY3",334,0.3
2025,1,"AUDI Q4 E-TRON",334,0.3
2025,1,"VOLKSWAGEN TAIGO",333,0.3
2025,1,"DS DS7",329,0.3
2025,1,"B.M.W. X2",288,0.3
2025,1,"SKODA KODIAQ II",274,0.2
2025,1,"FORD T.CUSTOM",270,0.2
2025,1,"AUDI Q2",264,0.2
2025,1,"KIA EV3",263,0.2
2025,1,"VOLKSWAGEN TOURAN",252,0.2
2025,1,"CUPRA LEON",250,0.2
2025,1,"SEAT LEON",231,0.2
2025,1,"ALPINE A290",230,0.2
2025,1,"DS DS4 II",223,0.2
2025,1,"CITROEN BERLINGO3",220,0.2
2025,1,"MERCEDES GLA II",216,0.2
2025,1,"PORSCHE MACAN II",215,0.2
2025,1,"VOLVO EX30",204,0.2
2025,1,"SKODA ENYAQ",204,0.2
2025,1,"AUDI Q3 SPORTB",197,0.2
2025,1,"SEAT ARONA",197,0.2
2025,1,"AUDI Q4 SB E-T",195,0.2
2025,1,"MERCEDES CLASSE A",194,0.2
2025,1,"AUDI Q6",191,0.2
2025,1,"MINI ACEMAN",189,0.2
2025,2,"RENAULT CLIO V",14018,5.5
2025,2,"PEUGEOT 208 II",12832,5
2025,2,"DACIA SANDERO 3",11327,4.4
2025,2,"PEUGEOT 2008 II",9972,3.9
2025,2,"CITROEN C3 IV",9135,3.6
2025,2,"PEUGEOT 3008 III",8550,3.3
2025,2,"DACIA DUSTER 3",7360,2.9
2025,2,"TOYOTA YARIS CRO",6738,2.6
2025,2,"RENAULT CAPTUR II",6483,2.5
2025,2,"RENAULT RENAULT 5",5847,2.3
2025,2,"PEUGEOT 308 III",5522,2.2
2025,2,"TOYOTA YARIS",5088,2
2025,2,"CITROEN E-C3",4606,1.8
2025,2,"RENAULT SYMBIOZ",4354,1.7
2025,2,"VOLKSWAGEN POLO VI",4049,1.6
2025,2,"OPEL CORSA",3536,1.4
2025,2,"PEUGEOT 5008 III",3016,1.2
2025,2,"RENAULT AUSTRAL",3001,1.2
2025,2,"FORD PUMA",2666,1
2025,2,"VOLKSWAGEN TIGUANIII",2658,1
2025,2,"CITROEN C4 III",2637,1
2025,2,"B.M.W. SERIE 1",2635,1
2025,2,"TOYOTA C-HR II",2505,1
2025,2,"DACIA JOGGER",2495,1
2025,2,"VOLKSWAGEN T-ROC",2395,0.9
2025,2,"CITROEN C5 AIRCR.",2391,0.9
2025,2,"TESLA MODEL Y",2378,0.9
2025,2,"SUZUKI SWIFT",2327,0.9
2025,2,"HYUNDAI KONA II",2173,0.8
2025,2,"RENAULT SCENIC V",2171,0.8
2025,2,"MINI MINI IV",2122,0.8
2025,2,"VOLKSWAGEN GOLF VIII",2111,0.8
2025,2,"TOYOTA COROLLA",2090,0.8
2025,2,"NISSAN QASHQAI 3",2083,0.8
2025,2,"TOYOTA AYGO X",2052,0.8
2025,2,"HYUNDAI TUCSONIII",1965,0.8
2025,2,"RENAULT ARKANA",1877,0.7
2025,2,"B.M.W. X1",1872,0.7
2025,2,"M.G. ZS II",1863,0.7
2025,2,"VOLKSWAGEN T-CROSS",1788,0.7
2025,2,"FIAT 600",1786,0.7
2025,2,"FORD KUGA",1688,0.7
2025,2,"NISSAN JUKE II",1552,0.6
2025,2,"DACIA SPRING",1506,0.6
2025,2,"AUDI A1 SPORTB",1489,0.6
2025,2,"SKODA OCTAV.IV",1412,0.6
2025,2,"SKODA FABIA IV",1381,0.5
2025,2,"KIA SPORTAGE5",1261,0.5
2025,2,"RENAULT MEGANE-E",1260,0.5
2025,2,"SEAT IBIZA V",1248,0.5
2025,2,"VOLKSWAGEN ID.3",1220,0.5
2025,2,"RENAULT RAFALE",1201,0.5
2025,2,"TESLA MODEL 3",1129,0.4
2025,2,"JEEP AVENGER",1120,0.4
2025,2,"TOYOTA RAV4",1117,0.4
2025,2,"RENAULT ESPACE VI",1108,0.4
2025,2,"FIAT 500",1076,0.4
2025,2,"B.M.W. X3",1075,0.4
2025,2,"MINI COUNTRY3",1069,0.4
2025,2,"KIA PICANTO 3",1063,0.4
2025,2,"SKODA KAMIQ",1018,0.4
2025,2,"HYUNDAI I20",1011,0.4
2025,2,"VOLKSWAGEN TAIGO",1005,0.4
2025,2,"CUPRA FORMENTOR",991,0.4
2025,2,"M.G. MG3",985,0.4
2025,2,"MERCEDES GLA II",975,0.4
2025,2,"ALFA ROMEO JUNIOR",876,0.3
2025,2,"KIA NIRO",860,0.3
2025,2,"AUDI A3",855,0.3
2025,2,"PEUGEOT 408",850,0.3
2025,2,"DS DS3 CBACK",849,0.3
2025,2,"SUZUKI VITARAIII",827,0.3
2025,2,"HYUNDAI BAYON",826,0.3
2025,2,"B.M.W. IX1",817,0.3
2025,2,"LEXUS LBX",816,0.3
2025,2,"OPEL MOKKA",814,0.3
2025,2,"B.M.W. X2",810,0.3
2025,2,"VOLKSWAGEN ID.4",804,0.3
2025,2,"CUPRA BORN",795,0.3
2025,2,"NISSAN X-TRAIL 4",792,0.3
2025,2,"ALPINE A290",720,0.3
2025,2,"KIA STONIC",702,0.3
2025,2,"DS DS4 II",663,0.3
2025,2,"SEAT LEON",655,0.3
2025,2,"AUDI Q4 E-TRON",654,0.3
2025,2,"MERCEDES CLASSE A",642,0.3
2025,2,"KIA EV3",632,0.2
2025,2,"SKODA KODIAQ II",623,0.2
2025,2,"DS DS7",607,0.2
2025,2,"AUDI Q2",590,0.2
2025,2,"CITROEN BERLINGO3",570,0.2
2025,2,"CUPRA LEON",564,0.2
2025,2,"VOLKSWAGEN TOURAN",551,0.2
2025,2,"FORD FOCUS IV",547,0.2
2025,2,"RENAULT KANGOOIII",519,0.2
2025,2,"MAZDA CX-30",517,0.2
2025,2,"VOLVO EX30",493,0.2
2025,2,"SKODA ENYAQ",488,0.2
2025,2,"FORD T.CUSTOM",484,0.2
2025,2,"AUDI Q3 SPORTB",475,0.2
2025,3,"RENAULT CLIO V",23537,5.7
2025,3,"PEUGEOT 208 II",21170,5.2
2025,3,"DACIA SANDERO 3",17590,4.3
2025,3,"PEUGEOT 2008 II",15952,3.9
2025,3,"CITROEN C3 IV",12184,3
2025,3,"PEUGEOT 3008 III",12082,2.9
2025,3,"RENAULT CAPTUR II",11208,2.7
2025,3,"DACIA DUSTER 3",11103,2.7
2025,3,"TOYOTA YARIS CRO",9886,2.4
2025,3,"RENAULT RENAULT 5",9187,2.2
2025,3,"PEUGEOT 308 III",8862,2.2
2025,3,"RENAULT SYMBIOZ",7926,1.9
2025,3,"TOYOTA YARIS",7818,1.9
2025,3,"VOLKSWAGEN POLO VI",6255,1.5
2025,3,"CITROEN E-C3",6191,1.5
2025,3,"CITROEN C4 III",5626,1.4
2025,3,"RENAULT AUSTRAL",5248,1.3
2025,3,"OPEL CORSA",5160,1.3
2025,3,"TESLA MODEL Y",4696,1.1
2025,3,"PEUGEOT 5008 III",4565,1.1
2025,3,"RENAULT SCENIC V",4396,1.1
2025,3,"DACIA JOGGER",4136,1
2025,3,"CITROEN C5 AIRCR.",4072,1
2025,3,"TOYOTA C-HR II",3925,1
2025,3,"VOLKSWAGEN TIGUANIII",3915,1
2025,3,"FORD PUMA",3905,1
2025,3,"VOLKSWAGEN T-ROC",3813,0.9
2025,3,"B.M.W. SERIE 1",3753,0.9
2025,3,"SUZUKI SWIFT",3680,0.9
2025,3,"NISSAN QASHQAI 3",3264,0.8
2025,3,"MINI MINI IV",3239,0.8
2025,3,"HYUNDAI KONA II",3230,0.8
2025,3,"VOLKSWAGEN T-CROSS",3178,0.8
2025,3,"M.G. ZS II",3153,0.8
2025,3,"VOLKSWAGEN GOLF VIII",3038,0.7
2025,3,"HYUNDAI TUCSONIII",3010,0.7
2025,3,"TOYOTA AYGO X",2994,0.7
2025,3,"TOYOTA COROLLA",2952,0.7
2025,3,"FORD KUGA",2821,0.7
2025,3,"B.M.W. X1",2819,0.7
2025,3,"SKODA FABIA IV",2814,0.7
2025,3,"FIAT 600",2634,0.6
2025,3,"AUDI A1 SPORTB",2476,0.6
2025,3,"NISSAN JUKE II",2412,0.6
2025,3,"RENAULT ARKANA",2387,0.6
2025,3,"RENAULT RAFALE",2265,0.6
2025,3,"RENAULT MEGANE-E",2250,0.5
2025,3,"DACIA SPRING",2112,0.5
2025,3,"VOLKSWAGEN ID.3",2099,0.5
2025,3,"SKODA OCTAV.IV",2090,0.5
2025,3,"SEAT IBIZA V",2035,0.5
2025,3,"KIA SPORTAGE5",1973,0.5
2025,3,"TESLA MODEL 3",1948,0.5
2025,3,"RENAULT ESPACE VI",1901,0.5
2025,3,"SKODA KAMIQ",1847,0.5
2025,3,"OPEL MOKKA",1814,0.4
2025,3,"M.G. MG3",1799,0.4
2025,3,"JEEP AVENGER",1782,0.4
2025,3,"CUPRA FORMENTOR",1779,0.4
2025,3,"VOLKSWAGEN TAIGO",1776,0.4
2025,3,"MERCEDES GLA II",1733,0.4
2025,3,"MINI COUNTRY3",1629,0.4
2025,3,"FIAT 500",1592,0.4
2025,3,"MERCEDES CLASSE A",1541,0.4
2025,3,"B.M.W. X3",1520,0.4
2025,3,"TOYOTA RAV4",1513,0.4
2025,3,"AUDI A3",1498,0.4
2025,3,"KIA PICANTO 3",1462,0.4
2025,3,"PEUGEOT 408",1452,0.4
2025,3,"KIA NIRO",1441,0.4
2025,3,"ALFA ROMEO JUNIOR",1423,0.3
2025,3,"HYUNDAI I20",1404,0.3
2025,3,"B.M.W. IX1",1369,0.3
2025,3,"SUZUKI VITARAIII",1337,0.3
2025,3,"DS DS3 CBACK",1327,0.3
2025,3,"VOLKSWAGEN ID.4",1281,0.3
2025,3,"CUPRA BORN",1221,0.3
2025,3,"B.M.W. X2",1181,0.3
2025,3,"ALPINE A290",1180,0.3
2025,3,"DS DS4 II",1167,0.3
2025,3,"HYUNDAI BAYON",1126,0.3
2025,3,"DACIA BIGSTER",1121,0.3
2025,3,"NISSAN X-TRAIL 4",1086,0.3
2025,3,"LEXUS LBX",1062,0.3
2025,3,"KIA EV3",1055,0.3
2025,3,"AUDI Q4 E-TRON",1033,0.3
2025,3,"AUDI Q2",1025,0.2
2025,3,"DS DS7",975,0.2
2025,3,"KIA STONIC",955,0.2
2025,3,"SKODA KODIAQ II",939,0.2
2025,3,"CUPRA LEON",935,0.2
2025,3,"SKODA ENYAQ",926,0.2
2025,3,"FORD FOCUS IV",884,0.2
2025,3,"SEAT LEON",878,0.2
2025,3,"RENAULT KANGOOIII",817,0.2
2025,3,"MAZDA CX-30",813,0.2
2025,3,"AUDI Q3 SPORTB",789,0.2
2025,3,"SEAT ARONA",760,0.2
2025,3,"VOLVO EX30",753,0.2
2025,3,"AUDI Q4 SB E-T",738,0.2
