"year","month","brand","registrations","market_share"
2023,9,"SUZUKI",2142,1.37
2023,9,"GROUPE_MITSUBISHI",203,0.13
2023,9,"MITSUBISHI",203,0.13
2023,9,"TESLA",5557,3.55
2023,9,"AUTRES",5394,3.45
2023,10,"STELLANTIS",43301,28.39
2023,10,"ABARTH",145,0.1
2023,10,"ALFA_ROMEO",300,0.2
2023,10,"CITROEN",12242,8.03
2023,10,"DS",1593,1.04
2023,10,"FIAT",3419,2.24
2023,10,"JEEP",757,0.5
2023,10,"MASERATI",18,0.01
2023,10,"OPEL",3500,2.29
2023,10,"PEUGEOT",21327,13.98
2023,10,"GROUPE_RENAULT",37470,24.57
2023,10,"ALPINE",205,0.13
2023,10,"DACIA",13533,8.87
2023,10,"RENAULT",23732,15.56
2023,10,"MOBILIZE",0,0
2023,10,"GROUPE_VOLKSWAGEN",20547,13.47
2023,10,"AUDI",4051,2.66
2023,10,"BENTLEY",6,0
2023,10,"BUGATTI",0,0
2023,10,"CUPRA",1713,1.12
2023,10,"LAMBORGHIN",6,0
2023,10,"PORSCHE",723,0.47
2023,10,"SEAT",1313,0.86
2023,10,"SKODA",3584,2.35
2023,10,"VOLKSWAGEN",9151,6
2023,10,"GROUPE_B.M.W",7135,4.68
2023,10,"B.M.W.",4607,3.02
2023,10,"MINI",2528,1.66
2023,10,"ROLLS_ROYC",0,0
2023,10,"GROUPE_TOYOTA",10760,7.05
2023,10,"LEXUS",572,0.38
2023,10,"TOYOTA",10188,6.68
2023,10,"GROUPE_FORD",4347,2.85
2023,10,"FORD",4347,2.85
2023,10,"GROUPE_NISSAN",3316,2.17
2023,10,"NISSAN",3316,2.17
2023,10,"GROUPE_DAIMLER",5130,3.36
2023,10,"MERCEDES",4863,3.19
2023,10,"SMART",267,0.18
2023,10,"GROUPE_HYUNDAI",8583,5.63
2023,10,"HYUNDAI",4289,2.81
2023,10,"KIA",4294,2.82
2023,10,"GROUPE_GEELY",1644,1.08
2023,10,"VOLVO",1323,0.87
2023,10,"LOTUS",42,0.03
2023,10,"LYNK_CO",279,0.18
2023,10,"GROUPE_TATA",603,0.4
2023,10,"JAGUAR",81,0.05
2023,10,"LAND_ROVER",522,0.34
2023,10,"GROUPE_SUZUKI",1994,1.31
2023,10,"SUZUKI",1994,1.31
2023,10,"GROUPE_MITSUBISHI",248,0.16
2023,10,"MITSUBISHI",248,0.16
2023,10,"TESLA",3262,2.14
2023,10,"AUTRES",4188,2.75
2023,11,"STELLANTIS",37174,24.31
2023,11,"ABARTH",179,0.12
2023,11,"ALFA_ROMEO",338,0.22
2023,11,"CITROEN",9957,6.51
2023,11,"DS",1353,0.88
2023,11,"FIAT",3449,2.26
2023,11,"JEEP",540,0.35
2023,11,"MASERATI",14,0.01
2023,11,"OPEL",3387,2.22
2023,11,"PEUGEOT",17957,11.75
2023,11,"GROUPE_RENAULT",33919,22.19
2023,11,"ALPINE",255,0.17
2023,11,"DACIA",12182,7.97
2023,11,"RENAULT",21482,14.05
2023,11,"MOBILIZE",0,0
2023,11,"GROUPE_VOLKSWAGEN",21692,14.19
2023,11,"AUDI",4394,2.87
2023,11,"BENTLEY",4,0
2023,11,"BUGATTI",0,0
2023,11,"CUPRA",1463,0.96
2023,11,"LAMBORGHIN",14,0.01
2023,11,"PORSCHE",216,0.14
2023,11,"SEAT",1602,1.05
2023,11,"SKODA",3882,2.54
2023,11,"VOLKSWAGEN",10117,6.62
2023,11,"GROUPE_B.M.W",8832,5.78
2023,11,"B.M.W.",5963,3.9
2023,11,"MINI",2868,1.88
2023,11,"ROLLS_ROYC",1,0
2023,11,"GROUPE_TOYOTA",11432,7.48
2023,11,"LEXUS",609,0.4
2023,11,"TOYOTA",10823,7.08
2023,11,"GROUPE_FORD",4346,2.84
2023,11,"FORD",4346,2.84
2023,11,"GROUPE_NISSAN",3206,2.1
2023,11,"NISSAN",3206,2.1
2023,11,"GROUPE_DAIMLER",5462,3.57
2023,11,"MERCEDES",5214,3.41
2023,11,"SMART",248,0.16
2023,11,"GROUPE_HYUNDAI",8363,5.47
2023,11,"HYUNDAI",3963,2.59
2023,11,"KIA",4400,2.88
2023,11,"GROUPE_GEELY",1585,1.04
2023,11,"VOLVO",1373,0.9
2023,11,"LOTUS",31,0.02
2023,11,"LYNK_CO",181,0.12
2023,11,"GROUPE_TATA",654,0.43
2023,11,"JAGUAR",70,0.05
2023,11,"LAND_ROVER",584,0.38
2023,11,"GROUPE_SUZUKI",1922,1.26
2023,11,"SUZUKI",1922,1.26
2023,11,"GROUPE_MITSUBISHI",272,0.18
2023,11,"MITSUBISHI",272,0.18
2023,11,"TESLA",9389,6.14
2023,11,"AUTRES",4641,3.04
2023,12,"STELLANTIS",34975,19.29
2023,12,"ABARTH",263,0.15
2023,12,"ALFA_ROMEO",420,0.23
2023,12,"CITROEN",7250,4
2023,12,"DS",1388,0.77
2023,12,"FIAT",4068,2.24
2023,12,"JEEP",721,0.4
2023,12,"MASERATI",58,0.03
2023,12,"OPEL",3599,1.99
2023,12,"PEUGEOT",17208,9.49
2023,12,"GROUPE_RENAULT",40048,22.09
2023,12,"ALPINE",600,0.33
2023,12,"DACIA",13481,7.44
2023,12,"RENAULT",25967,14.32
2023,12,"MOBILIZE",0,0
2023,12,"GROUPE_VOLKSWAGEN",28418,15.68
2023,12,"AUDI",5227,2.88
2023,12,"BENTLEY",13,0.01
2023,12,"BUGATTI",0,0
2023,12,"CUPRA",1656,0.91
2023,12,"LAMBORGHIN",30,0.02
2023,12,"PORSCHE",408,0.23
2023,12,"SEAT",2062,1.14
2023,12,"SKODA",4379,2.42
2023,12,"VOLKSWAGEN",14643,8.08
2023,12,"GROUPE_B.M.W",12558,6.93
2023,12,"B.M.W.",9041,4.99
2023,12,"MINI",3516,1.94
2023,12,"ROLLS_ROYC",1,0
2023,12,"GROUPE_TOYOTA",12843,7.08
2023,12,"LEXUS",892,0.49
2023,12,"TOYOTA",11951,6.59
2023,12,"GROUPE_FORD",5087,2.81
2023,12,"FORD",5087,2.81
2023,12,"GROUPE_NISSAN",3786,2.09
2023,12,"NISSAN",3786,2.09
2023,12,"GROUPE_DAIMLER",8562,4.72
2023,12,"MERCEDES",8312,4.59
2023,12,"SMART",250,0.14
2023,12,"GROUPE_HYUNDAI",9030,4.98
2023,12,"HYUNDAI",4576,2.52
2023,12,"KIA",4454,2.46
2023,12,"GROUPE_GEELY",2057,1.13
2023,12,"VOLVO",1983,1.09
2023,12,"LOTUS",15,0.01
2023,12,"LYNK_CO",59,0.03
2023,12,"GROUPE_TATA",912,0.5
2023,12,"JAGUAR",105,0.06
2023,12,"LAND_ROVER",807,0.45
2023,12,"GROUPE_SUZUKI",2446,1.35
2023,12,"SUZUKI",2446,1.35
2023,12,"GROUPE_MITSUBISHI",191,0.11
2023,12,"MITSUBISHI",191,0.11
2023,12,"TESLA",9572,5.28
2023,12,"AUTRES",10789,5.95
2024,1,"STELLANTIS",40543,33.13
2024,1,"ABARTH",105,0.09
2024,1,"ALFA_ROMEO",386,0.32
2024,1,"CITROEN",9902,8.09
2024,1,"DS",1983,1.62
2024,1,"FIAT",3205,2.62
2024,1,"JEEP",593,0.48
2024,1,"MASERATI",8,0.01
2024,1,"OPEL",3951,3.23
2024,1,"PEUGEOT",20410,16.68
2024,1,"GROUPE_RENAULT",28847,23.57
2024,1,"ALPINE",73,0.06
2024,1,"DACIA",13930,11.38
2024,1,"RENAULT",14844,12.13
2024,1,"MOBILIZE",0,0
2024,1,"GROUPE_VOLKSWAGEN",12221,9.99
2024,1,"AUDI",2723,2.22
2024,1,"BENTLEY",0,0
2024,1,"CUPRA",733,0.6
2024,1,"LAMBORGHIN",1,0
2024,1,"PORSCHE",349,0.29
2024,1,"SEAT",929,0.76
2024,1,"SKODA",1763,1.44
2024,1,"VOLKSWAGEN",5723,4.68
2024,1,"GROUPE_B.M.W",5630,4.6
2024,1,"B.M.W.",4152,3.39
2024,1,"MINI",1478,1.21
2024,1,"GROUPE_TOYOTA",10771,8.8
2024,1,"LEXUS",436,0.36
2024,1,"TOYOTA",10335,8.44
2024,1,"GROUPE_FORD",3132,2.56
2024,1,"FORD",3132,2.56
2024,1,"GROUPE_NISSAN",2351,1.92
2024,1,"NISSAN",2351,1.92
2024,1,"GROUPE_DAIMLER",2192,1.79
2024,1,"MERCEDES",1850,1.51
2024,1,"SMART",342,0.28
2024,1,"GROUPE_HYUNDAI",6846,5.59
2024,1,"HYUNDAI",3053,2.49
2024,1,"KIA",3793,3.1
2024,1,"GROUPE_GEELY",1356,1.11
2024,1,"VOLVO",1219,1
2024,1,"LOTUS",7,0.01
2024,1,"LYNK_CO",130,0.11
2024,1,"GROUPE_TATA",573,0.47
2024,1,"JAGUAR",32,0.03
2024,1,"LAND_ROVER",541,0.44
2024,1,"GROUPE_SUZUKI",1798,1.47
2024,1,"SUZUKI",1798,1.47
2024,1,"GROUPE_MITSUBISHI",291,0.24
